"date","report_url","report_title","report_description","report_type"
24 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24Nov11.pdf","Euro-zone Debt Crisis"," Is It Spreading To Germany? (24 November 2011)","Euro-zone Debt Crisis"
23 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Nov11.pdf","Singapore"," October CPI Higher Than Expected (23 November 2011)","Singapore"
21 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Nov11A.pdf","Thailand"," 3Q GDP lower than expected (21 November 2011)","Thailand"
21 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Nov11.pdf","Singapore"," 3Q growth higher, outlook gloomy (21 November 2011)","Singapore"
18 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Nov11.pdf","Malaysia"," Upside Surprise in 3Q11 GDP (18 November 2011)","Malaysia"
17 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_17Nov11.pdf","Singapore"," Oct NODX contracts than expected (17 November 2011)","Singapore"
11 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_11Nov11A.pdf","Malaysia"," Bank Negara On Hold Yet (11 November 2011)","Malaysia"
11 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_11Nov11.pdf","South Korea"," Toning Down Hawkish Stance But Not Easing Monetary Policy Yet (11 November 2011)","South Korea"
10 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Nov11A.pdf","Indonesia"," BI Slashed Interest Rates By 50bps (10 November 2011)","Indonesia"
10 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Nov11.pdf","Markets Losing Faith In Italy (10 November 2011)",,"Markets Losing Faith In Italy (10 November 2011)"
3 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_03Nov11.pdf","US FOMC"," Waiting For The Fed To Pull The Easing Trigger (Again) (03 November 2011)","US FOMC"
2 November 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_02Nov11.pdf","Greek Proposal For A Referendum Vote Risks Unravelling The Euro-zone Bailout Plan (02 November 2011)",,"Greek Proposal For A Referendum Vote Risks Unravelling The Euro-zone Bailout Plan (02 November 2011)"
31 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_31Oct11.pdf","Euro Summit"," Taking A Closer Look At The Comprehensive Plan (31 October 2011)","Euro Summit"
27 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_27Oct11.pdf","South Korea"," Growth Momentum Easing Further In Third Quarter (27 October 2011)","South Korea"
25 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_25Oct11.pdf","Singapore"," Drug-Fuelled September Industrial Output (25 October 2011)","Singapore"
24 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24Oct11.pdf","Singapore"," Slower-Than-Expected Rise In September CPI (24 October 2011)","Singapore"
21 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Oct11A.pdf","China"," How Serious Is The Informal Lending Sector? (21 October 2011)","China"
21 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Oct11.pdf","Thailand"," Counting The Costs (21 October 2011)","Thailand"
19 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_19Oct11.pdf","Thailand"," Policy Rate Stays At 3.5% (19 October 2011)","Thailand"
18 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Oct11.pdf","China"," Growth Moderation Continues (18 October 2011)","China"
17 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_17Oct11.pdf","Singapore"," September NODX Shrinks More Than Expected (17 October 2011)","Singapore"
14 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_14Oct11.pdf","Singapore"," Monetary Policy Eased, Gradual Appreciation Still Intact (14 October 2011)","Singapore"
13 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13Oct11.pdf","South Korea"," External Risk Factors To Keep BoK On Hold (13 October 2011)","South Korea"
11 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_11Oct11.pdf","Indonesia"," Pre-emptive Rate Cut In Anticipation Of Global Downturn (11 October 2011)","Indonesia"
7 October 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_07Oct11.pdf","Singapore"," MAS Likely To Ease Monetary Policy, Shift To Gradual SGD NEER Appreciation (07 October 2011)","Singapore"
26 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_26Sep11.pdf","Singapore"," August Manufacturing Output Surges On Pharma (26 September 2011)","Singapore"
23 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Sep11.pdf","Singapore"," Higher-Than-Expected August CPI Inflation (23 September 2011)","Singapore"
22 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_22Sep11.pdf","US FOMC"," Lets Twist Again Like We Did In 1961 (22 September 2011)","US FOMC"
16 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_16Sep11.pdf","Singapore"," August NODX Rebounds, More Than Expected (16 September 2011)","Singapore"
9 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_09Sep11.pdf","Asia"," Monetary Policy Dilemma in Asia (09 September 2011)","Asia"
6 September 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_06Sep11.pdf","Eurozone"," Wake Me Up When September Ends (06 September 2011)","Eurozone"
26 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_26Aug11.pdf","Singapore"," Jul manufacturing slightly lower than forecasts (26 August 2011)","Singapore"
24 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24Aug11.pdf","Thailand"," Policy Rate hiked 25 bps to 3.5% (24 August 2011)","Thailand"
23 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Aug11.pdf","Singapore"," Surprise rise in Jul CPI inflation (23 August 2011)","Singapore"
22 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_22Aug11.pdf","Thailand"," 2Q GDP disappoints (22 August 2011)","Thailand"
18 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Aug11.pdf","Malaysia"," Revising Down Our Growth Forecast (18 August 2011)","Malaysia"
17 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_17Aug11.pdf","Singapore"," Weaker-than-expected NODX in Jul reinforces expectations of 3Q technical recession (17 August 2011)","Singapore"
10 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Aug11b.pdf","Singapore"," SOR Rates Head to Negative (10 August 2011)","Singapore"
10 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Aug11a.pdf","US"," FOMC specified that ultra low policy interest rate could be held through mid-2013 (10 August 2011)","US"
10 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Aug11.pdf","Singapore"," Technical recession expected in 3Q, but likely to be temporary (10 August 2011)","Singapore"
8 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_08Aug11.pdf","US"," US long term debt rating downgraded from AAA to AA+ by S&P (08 August 2011)","US"
5 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_05Aug11.pdf","Indonesia"," GDP growth holding up but no resumption in interest rate normalization in sight (05 August 2011)","Indonesia"
3 August 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_03Aug11.pdf","US"," US avoided a default but can it avoid sovereign credit downgrade? (03 August 2011)","US"
27 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_27Jul11a.pdf","US"," Debt Ceiling Debate Still in Deadlock - What's Next? (27 July 2011)","US"
27 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_27Jul11.pdf","South Korea"," Easing growth unlikely to deter a rate hike in 3Q11 (27 July 2011)","South Korea"
22 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_22Jul11.pdf","Eurozone"," EU Summit Takes A Major Step Forward (22 July 2011)","Eurozone"
21 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Jul11.pdf","Singapore"," CPI inflation revised upwards (21 July 2011)","Singapore"
18 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Jul11a.pdf","Singapore"," Slower-Than-Expected NODX Growth In June (18 July 2011)","Singapore"
18 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Jul11.pdf","Eurozone"," A Quick Look At The European Banking Stress Test Results (18 July 2011)","Eurozone"
15 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_15Jul11.pdf","US"," A Default Is Not Expected But The Political Stalemate Is Getting Markets Edgy (15 July 2011)","US"
14 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_14Jul11a.pdf","South Korea"," No Surprise In Decision To Hold Rates In July (14 July 2011)","South Korea"
14 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_14Jul11.pdf","Singapore"," 2Q Growth Weakens More Than Expected (14 July 2011)","Singapore"
13 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13Jul11b.pdf","Thailand"," Policy Rate Hiked 25 bps To 3.25% (13 July 2011)","Thailand"
13 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13Jul11a.pdf","China"," 2Q11 GDP Report Shows Moderation In Place (13 July 2011)","China"
13 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13Jul11.pdf","Indonesia"," No Trigger For A Resumption Of Rate Normalization Yet (13 July 2011)","Indonesia"
12 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_12Jul11.pdf","Eurozone"," Anxieties widen beyond Greece; Now into Italy - How Real? (12 July 2011)","Eurozone"
8 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_08Jul11.pdf","Malaysia"," Bank Negara Held Back Interest Rate Hike While Raising The Statutory Reserve Requirement (SRR) Ratio (08 July 2011)","Malaysia"
7 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_07Jul11.pdf","China"," Third Interest Rate Hike This Year As Expected (07 July 2011)","China"
4 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_04Jul11.pdf","Thailand","Pheu Thai To Form New Government (04 July 2011)","Thailand"
1 July 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_01Jul11.pdf","Taiwan","Benchmark Rate Hike As Expected (01 July 2011)","Taiwan"
24 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24Jun11.pdf","Singapore"," Sharp May IP Contraction Poses Downside Risks To 2Q GDP Growth (24 June 2011)","Singapore"
23 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Jun11a.pdf","Singapore"," CPI Inflation Rose More Than Expected In May (23 June 2011)","Singapore"
23 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Jun11.pdf","United States"," The FOMC Reaffirmed Dovish Stance, As The Feds US Outlook Turns More Cautious (23 June 2011)","United States"
17 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_17Jun11.pdf","Singapore"," May NODX Expanded On Surge In Non-Electronics Exports (17 June 2011)","Singapore"
14 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_14Jun11.pdf","China"," A Swift Move To Hike Reserve Requirement Ratio (14 June 2011)","China"
10 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Jun11.pdf","South Korea"," Pause Likely In The Next Two Meetings After Today (10 June 2011)","South Korea"
9 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_09Jun11.pdf","Indonesia"," Interest Rate Steady In June (09 June 2011)","Indonesia"
8 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_08Jun11.pdf","Asia"," Inflation Risk Ebbing In 2012 (08 June 2011)","Asia"
2 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_02Jun11.pdf","Greece"," At the Crossroads (02 June 2011)","Greece"
1 June 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_01Jun11.pdf","Thailand"," Policy Rate hiked 25 bps to 3.0% (01 June 2011)","Thailand"
26 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_26May11.pdf","Singapore"," First Contraction In IP In 17 Months, But Recovery Likely In 2H11 (26 May 2011)","Singapore"
24 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24May11.pdf","Thailand"," 1Q GDP Higher Than Expected (24 May 2011)","Thailand"
23 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23May11.pdf","Singapore"," Apr CPI Inflation Rises On M/M Basis But On Year, Inflation Appears To Have Peaked In Jan (23 May 2011)","Singapore"
19 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_19May11.pdf","Malaysia"," A Weaker-Than-Expected First Quarter (19 May 2011)","Malaysia"
16 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_16May11.pdf","Singapore"," NODX In Apr Contracted For The First Time In 18 Months (16 May 2011)","Singapore"
13 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13May11a.pdf","South Korea"," BoK Surprised Wih No Move (13 May 2011)","South Korea"
13 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13May11.pdf","China"," Fifth RRR Hike This Year (13 May 2011)","China"
12 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_12May11.pdf","Indonesia"," Keeping Interest Rate On Hold (12 May 2011)","Indonesia"
9 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_09May11.pdf","Singapore"," A Historic Political Moment","Singapore"
6 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_06May11.pdf","Malaysia"," BNM Resumed Interest Rate Hike In May (06 May 2011)","Malaysia"
5 May 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_05May11.pdf","Indonesia"," First Quarter Growth Slightly Below Forecast (05 May 2011)","Indonesia"
28 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_28Apr11.pdf","US"," USD Weakness to Persist On Soft FOMC Tone (28 April 2011)","US"
27 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_27Apr11.pdf","South Korea"," Growth strengthened in 1Q11, BoK likely to resume rate hike in May (27 April 2011)","South Korea"
20 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_20Apr11.pdf","Thailand"," Policy Rate increased 25 bps to 2.75% (20 April 2011)","Thailand"
18 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Apr11a.pdf","Singapore"," NODX Growth In Mar Surprised On Upside (18 April 2011)","Singapore"
18 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_18Apr11.pdf","China"," Hiking RRR For The Fourth Time This Year (18 April 2011)","China"
14 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_14Apr11.pdf","China"," Strong Growth Momentum To Trigger Further Tightening Ahead (14 April 2011)","China"
13 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_13Apr11.pdf","Indonesia"," BI on hold, turning to IDR to control inflation (13 April 2011)","Indonesia"
12 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_12Apr11.pdf","South Korea"," BoK Remains Moderate (12 April 2011)","South Korea"
8 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_8Apr11.pdf","Eurozone"," ECB Raises Rates (08 April 2011)","Eurozone"
6 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_6Apr11.pdf","China"," Second Interest Rate Hike This Year (06 April 2011)","China"
1 April 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_1Apr11.pdf","Taiwan"," Benchmark Rate Hike As Expected (01 April 2011)","Taiwan"
25 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_25Mar11.pdf","Singapore"," Lowest y/y growth in IP in 15 months (25 March 2011)","Singapore"
23 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_23Mar11.pdf","Singapore"," CPI Inflation Dips In Feb, But Inflationary Pressures To Remain (23 March 2011)","Singapore"
21 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Mar11.pdf","China"," PBoC Delivers Third RRR Hike This Year (21 March 2011)","China"
10 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Mar11a.pdf","South Korea"," Less Hawkish BoK Despite Rate Hike (10 March 2011)","South Korea"
10 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_10Mar11.pdf","Thailand"," Policy Rate Increased 25 bps To 2.50% (10 March 2011)","Thailand"
7 March 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_07Mar11.pdf","Indonesia"," Risk of Less Aggressive Interest Rate Tightening in 2011 (07 March 2011)","Indonesia"
24 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_24Feb11.pdf","Geopolitical Risks Take Centre-Stage (24 February 2011)",,"Geopolitical Risks Take Centre-Stage (24 February 2011)"
21 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Feb11b.pdf","Thailand"," 4Q GDP And Full Year Growth In Line With Expectations (21 February 2011)","Thailand"
21 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Feb11a.pdf","Malaysia"," Upping Our 2011 GDP Forecast (21 February 2011)","Malaysia"
21 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_21Feb11.pdf","China"," Another RRR Hike To Drain Liquidity (21 February 2011)","China"
9 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_9Feb11.pdf","China"," Interest Rate Hike On Track in 2011 (09 February 2011)","China"
7 February 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_7Feb11.pdf","Indonesia"," BI heralded in first rate hike since the financial crisis (7 February 2011)","Indonesia"
28 January 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_28Jan11.pdf","Malaysia"," Interest Rate Steady, Bank Negara Flagged Additional Policy Tools (28 January 2011)","Malaysia"
27 January 2011,"http://www.uobgroup.com/assets/pdfs/research/Flash_27Jan11a.pdf","US Macro Policy Mix"," FOMC Unchanged Plus State of the Union Cuts (27 January 2011)","United States"
